candidate_index,delta_proxy,delta_true,evaluator_bias,predicted_candidate_value,predicted_incumbent_value,response_strength,seed,selected,selection_group,source_transition_id,transition_id,true_candidate_value,true_incumbent_value,update_footprint
1,-2.5254157805610227,-2.5254157805610227,0.6,0.12089311335290531,2.646308893913928,0.3,402,,controlled-e4-value-vs-improvement-v1:r=0.3:o=1.5|seed=402|response=0.3|optimization=1.5,e37a5f575f3c6c1ea12b,e37a5f575f3c6c1ea12b,-0.47910688664709467,2.046308893913928,0.6
2,-6.305819275485893,-6.305819275485893,0.6,-3.6595103815719656,2.646308893913928,0.3,402,,controlled-e4-value-vs-improvement-v1:r=0.3:o=1.5|seed=402|response=0.3|optimization=1.5,21892068d5d4336b8e01,21892068d5d4336b8e01,-4.259510381571966,2.046308893913928,0.8999999999999998
3,-12.046308893913928,-12.046308893913928,0.6,-9.4,2.646308893913928,0.3,402,,controlled-e4-value-vs-improvement-v1:r=0.3:o=1.5|seed=402|response=0.3|optimization=1.5,ca53d92e2ebac78d81b7,ca53d92e2ebac78d81b7,-10.0,2.046308893913928,1.5
0,-0.35505482095517005,-0.35505482095517005,0.6,2.3824823411061646,2.7375371620613347,0.3,403,True,controlled-e4-value-vs-improvement-v1:r=0.3:o=1.5|seed=403|response=0.3|optimization=1.5,60283283a5c27bf4438e,60283283a5c27bf4438e,1.7824823411061645,2.1375371620613346,0.30000000000000004
1,-2.3885733783399123,-2.3885733783399123,0.6,0.3489637837214221,2.7375371620613347,0.3,403,,controlled-e4-value-vs-improvement-v1:r=0.3:o=1.5|seed=403|response=0.3|optimization=1.5,b0c417f729185e567ea1,b0c417f729185e567ea1,-0.25103621627857786,2.1375371620613346,0.6
2,-6.100555672154229,-6.100555672154229,0.6,-3.363018510092894,2.7375371620613347,0.3,403,,controlled-e4-value-vs-improvement-v1:r=0.3:o=1.5|seed=403|response=0.3|optimization=1.5,f0f5af879d501a2d2f25,f0f5af879d501a2d2f25,-3.963018510092894,2.1375371620613346,0.8999999999999998
3,-12.137537162061335,-12.137537162061335,0.6,-9.4,2.7375371620613347,0.3,403,,controlled-e4-value-vs-improvement-v1:r=0.3:o=1.5|seed=403|response=0.3|optimization=1.5,4437cf6ad9e6ff2068fa,4437cf6ad9e6ff2068fa,-10.0,2.1375371620613346,1.5
0,-0.35642636467000877,-0.35642636467000877,0.6,2.379282072438208,2.735708437108217,0.3,404,True,controlled-e4-value-vs-improvement-v1:r=0.3:o=1.5|seed=404|response=0.3|optimization=1.5,2c4bc0b6f7c441b6558c,2c4bc0b6f7c441b6558c,1.7792820724382081,2.135708437108217,0.30000000000000004
1,-2.391316465769589,-2.391316465769589,0.6,0.3443919713386281,2.735708437108217,0.3,404,,controlled-e4-value-vs-improvement-v1:r=0.3:o=1.5|seed=404|response=0.3|optimization=1.5,02668b22b15abeccad11,02668b22b15abeccad11,-0.2556080286613719,2.135708437108217,0.6
2,-6.104670303298745,-6.104670303298745,0.6,-3.3689618661905274,2.735708437108217,0.3,404,,controlled-e4-value-vs-improvement-v1:r=0.3:o=1.5|seed=404|response=0.3|optimization=1.5,42b8376faf4b681967a0,42b8376faf4b681967a0,-3.9689618661905275,2.135708437108217,0.8999999999999998
3,-12.135708437108217,-12.135708437108217,0.6,-9.4,2.735708437108217,0.3,404,,controlled-e4-value-vs-improvement-v1:r=0.3:o=1.5|seed=404|response=0.3|optimization=1.5,e3ab3c2884b7b3fe1928,e3ab3c2884b7b3fe1928,-10.0,2.135708437108217,1.5
0,-0.3849914958022098,-0.3849914958022098,0.6,2.312630099796405,2.6976215955986147,0.3,405,True,controlled-e4-value-vs-improvement-v1:r=0.3:o=1.5|seed=405|response=0.3|optimization=1.5,103af0f8c6e5dc7a647b,103af0f8c6e5dc7a647b,1.7126300997964048,2.0976215955986146,0.30000000000000004
1,-2.4484467280339937,-2.4484467280339937,0.6,0.24917486756462115,2.6976215955986147,0.3,405,,controlled-e4-value-vs-improvement-v1:r=0.3:o=1.5|seed=405|response=0.3|optimization=1.5,96bc1e9fa1cdd0173c0d,96bc1e9fa1cdd0173c0d,-0.35082513243537883,2.0976215955986146,0.6
2,-6.190365696695348,-6.190365696695348,0.6,-3.492744101096734,2.6976215955986147,0.3,405,,controlled-e4-value-vs-improvement-v1:r=0.3:o=1.5|seed=405|response=0.3|optimization=1.5,e566ed7961fb636f6a0a,e566ed7961fb636f6a0a,-4.092744101096734,2.0976215955986146,0.8999999999999998
3,-12.097621595598614,-12.097621595598614,0.6,-9.4,2.6976215955986147,0.3,405,,controlled-e4-value-vs-improvement-v1:r=0.3:o=1.5|seed=405|response=0.3|optimization=1.5,db022e67c41ede1f8368,db022e67c41ede1f8368,-10.0,2.0976215955986146,1.5
2,-3.958734217320472,-3.958734217320472,0.6,-2.9928447970774594,0.9658894202430126,0.7,401,True,controlled-e4-value-vs-improvement-v1:r=0.7:o=0.5|seed=401|response=0.7|optimization=0.5,66f0cb10da0ad8af0bb3,66f0cb10da0ad8af0bb3,-3.5928447970774595,0.36588942024301263,0.29999999999999993
3,-8.613676687202085,-8.613676687202085,0.6,-7.647787266959073,0.9658894202430126,0.7,401,,controlled-e4-value-vs-improvement-v1:r=0.7:o=0.5|seed=401|response=0.7|optimization=0.5,0daed127aa9745bea3d6,0daed127aa9745bea3d6,-8.247787266959072,0.36588942024301263,0.5
0,-0.9296385275938943,-0.9296385275938943,0.6,-0.01661998796686881,0.9130185396270256,0.7,402,True,controlled-e4-value-vs-improvement-v1:r=0.7:o=0.5|seed=402|response=0.7|optimization=0.5,81e338f829f2da1aa6b4,81e338f829f2da1aa6b4,-0.6166199879668688,0.3130185396270256,0.09999999999999998
1,-2.2624343201880492,-2.2624343201880492,0.6,-1.3494157805610238,0.9130185396270256,0.7,402,,controlled-e4-value-vs-improvement-v1:r=0.7:o=0.5|seed=402|response=0.7|optimization=0.5,ff09860d49e5c2afd63d,ff09860d49e5c2afd63d,-1.9494157805610237,0.3130185396270256,0.20000000000000007
2,-3.998387377782463,-3.998387377782463,0.6,-3.085368838155437,0.9130185396270256,0.7,402,,controlled-e4-value-vs-improvement-v1:r=0.7:o=0.5|seed=402|response=0.7|optimization=0.5,3ccbbaccc41c4b385a53,3ccbbaccc41c4b385a53,-3.685368838155437,0.3130185396270256,0.29999999999999993
3,-8.679765287972069,-8.679765287972069,0.6,-7.766746748345044,0.9130185396270256,0.7,402,,controlled-e4-value-vs-improvement-v1:r=0.7:o=0.5|seed=402|response=0.7|optimization=0.5,503c4deda082dae0dd31,503c4deda082dae0dd31,-8.366746748345044,0.3130185396270256,0.5
0,-0.9068314605570429,-0.9068314605570429,0.6,0.09741534721738965,1.0042468077744324,0.7,403,True,controlled-e4-value-vs-improvement-v1:r=0.7:o=0.5|seed=403|response=0.7|optimization=0.5,74cedba846b717c6195f,74cedba846b717c6195f,-0.5025846527826103,0.4042468077744325,0.09999999999999998
1,-2.2168201861143464,-2.2168201861143464,0.6,-1.212573378339914,1.0042468077744324,0.7,403,,controlled-e4-value-vs-improvement-v1:r=0.7:o=0.5|seed=403|response=0.7|optimization=0.5,8aaf0089882638c236ed,8aaf0089882638c236ed,-1.8125733783399138,0.4042468077744325,0.20000000000000007
2,-3.9299661766719076,-3.9299661766719076,0.6,-2.925719368897475,1.0042468077744324,0.7,403,,controlled-e4-value-vs-improvement-v1:r=0.7:o=0.5|seed=403|response=0.7|optimization=0.5,49efc2b6cd4f5fa6ac95,49efc2b6cd4f5fa6ac95,-3.5257193688974753,0.4042468077744325,0.29999999999999993
3,-8.565729952787812,-8.565729952787812,0.6,-7.56148314501338,1.0042468077744324,0.7,403,,controlled-e4-value-vs-improvement-v1:r=0.7:o=0.5|seed=403|response=0.7|optimization=0.5,6bbb4700dfaf8d74fc58,6bbb4700dfaf8d74fc58,-8.16148314501338,0.4042468077744325,0.5
0,-0.9072886417953215,-0.9072886417953215,0.6,0.09512944102599241,1.0024180828213138,0.7,404,True,controlled-e4-value-vs-improvement-v1:r=0.7:o=0.5|seed=404|response=0.7|optimization=0.5,1e59df8383907287aba4,1e59df8383907287aba4,-0.5048705589740076,0.40241808282131397,0.09999999999999998
1,-2.2177345485909044,-2.2177345485909044,0.6,-1.2153164657695905,1.0024180828213138,0.7,404,,controlled-e4-value-vs-improvement-v1:r=0.7:o=0.5|seed=404|response=0.7|optimization=0.5,601fc1f0c7d1a59c6003,601fc1f0c7d1a59c6003,-1.8153164657695906,0.40241808282131397,0.20000000000000007
2,-3.931337720386746,-3.931337720386746,0.6,-2.9289196375654316,1.0024180828213138,0.7,404,,controlled-e4-value-vs-improvement-v1:r=0.7:o=0.5|seed=404|response=0.7|optimization=0.5,7308888852795fc8c2f0,7308888852795fc8c2f0,-3.5289196375654317,0.40241808282131397,0.29999999999999993
3,-8.568015858979209,-8.568015858979209,0.6,-7.565597776157896,1.0024180828213138,0.7,404,,controlled-e4-value-vs-improvement-v1:r=0.7:o=0.5|seed=404|response=0.7|optimization=0.5,c62f348d25d93802d57a,c62f348d25d93802d57a,-8.165597776157895,0.40241808282131397,0.5
0,-0.9168103521727228,-0.9168103521727228,0.6,0.04752088913898922,0.964331241311712,0.7,405,True,controlled-e4-value-vs-improvement-v1:r=0.7:o=0.5|seed=405|response=0.7|optimization=0.5,e1d1d4d539ffeb3d1dbd,e1d1d4d539ffeb3d1dbd,-0.5524791108610108,0.364331241311712,0.09999999999999998
1,-2.2367779693457055,-2.2367779693457055,0.6,-1.2724467280339935,0.964331241311712,0.7,405,,controlled-e4-value-vs-improvement-v1:r=0.7:o=0.5|seed=405|response=0.7|optimization=0.5,f63059e7a9d78622e763,f63059e7a9d78622e763,-1.8724467280339936,0.364331241311712,0.20000000000000007
2,-3.959902851518948,-3.959902851518948,0.6,-2.995571610207236,0.964331241311712,0.7,405,,controlled-e4-value-vs-improvement-v1:r=0.7:o=0.5|seed=405|response=0.7|optimization=0.5,4512002b3c0c8d5c04b9,4512002b3c0c8d5c04b9,-3.595571610207236,0.364331241311712,0.29999999999999993
3,-8.61562441086621,-8.61562441086621,0.6,-7.651293169554499,0.964331241311712,0.7,405,,controlled-e4-value-vs-improvement-v1:r=0.7:o=0.5|seed=405|response=0.7|optimization=0.5,f6edb89771a7ebcd5ca0,f6edb89771a7ebcd5ca0,-8.251293169554499,0.364331241311712,0.5
2,-10.365889420243013,-10.365889420243013,0.6,-9.4,0.9658894202430126,0.7,401,True,controlled-e4-value-vs-improvement-v1:r=0.7:o=1|seed=401|response=0.7|optimization=1.0,cadc2e5df68d8301970b,cadc2e5df68d8301970b,-10.0,0.36588942024301263,0.6
3,-10.365889420243013,-10.365889420243013,0.6,-9.4,0.9658894202430126,0.7,401,,controlled-e4-value-vs-improvement-v1:r=0.7:o=1|seed=401|response=0.7|optimization=1.0,1145acd9add71c0ce819,1145acd9add71c0ce819,-10.0,0.36588942024301263,0.9999999999999998
0,-2.2624343201880492,-2.2624343201880492,0.6,-1.3494157805610238,0.9130185396270256,0.7,402,True,controlled-e4-value-vs-improvement-v1:r=0.7:o=1|seed=402|response=0.7|optimization=1.0,78f3f0dad05099da7100,78f3f0dad05099da7100,-1.9494157805610237,0.3130185396270256,0.20000000000000007
1,-6.137497700377134,-6.137497700377134,0.6,-5.224479160750109,0.9130185396270256,0.7,402,,controlled-e4-value-vs-improvement-v1:r=0.7:o=1|seed=402|response=0.7|optimization=1.0,7628d2acc090de829e84,7628d2acc090de829e84,-5.8244791607501085,0.3130185396270256,0.4
2,-10.313018539627025,-10.313018539627025,0.6,-9.4,0.9130185396270256,0.7,402,,controlled-e4-value-vs-improvement-v1:r=0.7:o=1|seed=402|response=0.7|optimization=1.0,ffd861cf848385678bc7,ffd861cf848385678bc7,-10.0,0.3130185396270256,0.6
3,-10.313018539627025,-10.313018539627025,0.6,-9.4,0.9130185396270256,0.7,402,,controlled-e4-value-vs-improvement-v1:r=0.7:o=1|seed=402|response=0.7|optimization=1.0,30c9f5503022bb1b89c3,30c9f5503022bb1b89c3,-10.0,0.3130185396270256,0.9999999999999998
0,-2.2168201861143464,-2.2168201861143464,0.6,-1.212573378339914,1.0042468077744324,0.7,403,True,controlled-e4-value-vs-improvement-v1:r=0.7:o=1|seed=403|response=0.7|optimization=1.0,4dd2266cfd7634910483,4dd2266cfd7634910483,-1.8125733783399138,0.4042468077744325,0.20000000000000007
1,-6.046269432229728,-6.046269432229728,0.6,-5.042022624455296,1.0042468077744324,0.7,403,,controlled-e4-value-vs-improvement-v1:r=0.7:o=1|seed=403|response=0.7|optimization=1.0,f85fc77c9c6f775c9f18,f85fc77c9c6f775c9f18,-5.642022624455295,0.4042468077744325,0.4
2,-10.404246807774433,-10.404246807774433,0.6,-9.4,1.0042468077744324,0.7,403,,controlled-e4-value-vs-improvement-v1:r=0.7:o=1|seed=403|response=0.7|optimization=1.0,c5c868c530737fadd1aa,c5c868c530737fadd1aa,-10.0,0.4042468077744325,0.6
3,-10.404246807774433,-10.404246807774433,0.6,-9.4,1.0042468077744324,0.7,403,,controlled-e4-value-vs-improvement-v1:r=0.7:o=1|seed=403|response=0.7|optimization=1.0,71b78f98fa9014ef6d50,71b78f98fa9014ef6d50,-10.0,0.4042468077744325,0.9999999999999998
0,-2.2177345485909044,-2.2177345485909044,0.6,-1.2153164657695905,1.0024180828213138,0.7,404,True,controlled-e4-value-vs-improvement-v1:r=0.7:o=1|seed=404|response=0.7|optimization=1.0,bea94165cb17b112fb58,bea94165cb17b112fb58,-1.8153164657695906,0.40241808282131397,0.20000000000000007
1,-6.048098157182846,-6.048098157182846,0.6,-5.045680074361532,1.0024180828213138,0.7,404,,controlled-e4-value-vs-improvement-v1:r=0.7:o=1|seed=404|response=0.7|optimization=1.0,40321a9e730be6eb6328,40321a9e730be6eb6328,-5.645680074361532,0.40241808282131397,0.4
2,-10.402418082821313,-10.402418082821313,0.6,-9.4,1.0024180828213138,0.7,404,,controlled-e4-value-vs-improvement-v1:r=0.7:o=1|seed=404|response=0.7|optimization=1.0,2ba3358f8e081f3e77ab,2ba3358f8e081f3e77ab,-10.0,0.40241808282131397,0.6
3,-10.402418082821313,-10.402418082821313,0.6,-9.4,1.0024180828213138,0.7,404,,controlled-e4-value-vs-improvement-v1:r=0.7:o=1|seed=404|response=0.7|optimization=1.0,28ba171f1886190f093c,28ba171f1886190f093c,-10.0,0.40241808282131397,0.9999999999999998
0,-2.2367779693457055,-2.2367779693457055,0.6,-1.2724467280339935,0.964331241311712,0.7,405,True,controlled-e4-value-vs-improvement-v1:r=0.7:o=1|seed=405|response=0.7|optimization=1.0,dce14aa63036806c3581,dce14aa63036806c3581,-1.8724467280339936,0.364331241311712,0.20000000000000007
1,-6.086184998692448,-6.086184998692448,0.6,-5.121853757380737,0.964331241311712,0.7,405,,controlled-e4-value-vs-improvement-v1:r=0.7:o=1|seed=405|response=0.7|optimization=1.0,ab2f1346ad7dde9b3373,ab2f1346ad7dde9b3373,-5.721853757380736,0.364331241311712,0.4
2,-10.364331241311712,-10.364331241311712,0.6,-9.4,0.964331241311712,0.7,405,,controlled-e4-value-vs-improvement-v1:r=0.7:o=1|seed=405|response=0.7|optimization=1.0,29fe81ab56196de5c301,29fe81ab56196de5c301,-10.0,0.364331241311712,0.6
3,-10.364331241311712,-10.364331241311712,0.6,-9.4,0.964331241311712,0.7,405,,controlled-e4-value-vs-improvement-v1:r=0.7:o=1|seed=405|response=0.7|optimization=1.0,4c61fa48c81634a8d25a,4c61fa48c81634a8d25a,-10.0,0.364331241311712,0.9999999999999998
2,-10.365889420243013,-10.365889420243013,0.6,-9.4,0.9658894202430126,0.7,401,True,controlled-e4-value-vs-improvement-v1:r=0.7:o=1.5|seed=401|response=0.7|optimization=1.5,c3d54c63d8ede9c16e45,c3d54c63d8ede9c16e45,-10.0,0.36588942024301263,0.8999999999999998
3,-10.365889420243013,-10.365889420243013,0.6,-9.4,0.9658894202430126,0.7,401,,controlled-e4-value-vs-improvement-v1:r=0.7:o=1.5|seed=401|response=0.7|optimization=1.5,e37b6e96bedc25e56a46,e37b6e96bedc25e56a46,-10.0,0.36588942024301263,1.5
0,-3.9983873777824637,-3.9983873777824637,0.6,-3.085368838155438,0.9130185396270256,0.7,402,True,controlled-e4-value-vs-improvement-v1:r=0.7:o=1.5|seed=402|response=0.7|optimization=1.5,f46ede4077541a7896c6,f46ede4077541a7896c6,-3.685368838155438,0.3130185396270256,0.30000000000000004
1,-10.313018539627025,-10.313018539627025,0.6,-9.4,0.9130185396270256,0.7,402,,controlled-e4-value-vs-improvement-v1:r=0.7:o=1.5|seed=402|response=0.7|optimization=1.5,956c27142ea1044d3aed,956c27142ea1044d3aed,-10.0,0.3130185396270256,0.6
2,-10.313018539627025,-10.313018539627025,0.6,-9.4,0.9130185396270256,0.7,402,,controlled-e4-value-vs-improvement-v1:r=0.7:o=1.5|seed=402|response=0.7|optimization=1.5,ea9a23b39d58e0e50b9f,ea9a23b39d58e0e50b9f,-10.0,0.3130185396270256,0.8999999999999998
3,-10.313018539627025,-10.313018539627025,0.6,-9.4,0.9130185396270256,0.7,402,,controlled-e4-value-vs-improvement-v1:r=0.7:o=1.5|seed=402|response=0.7|optimization=1.5,44b3b9ae1c8ad8f539de,44b3b9ae1c8ad8f539de,-10.0,0.3130185396270256,1.5
0,-3.929966176671909,-3.929966176671909,0.6,-2.9257193688974765,1.0042468077744324,0.7,403,True,controlled-e4-value-vs-improvement-v1:r=0.7:o=1.5|seed=403|response=0.7|optimization=1.5,4aa355688378352dd5f5,4aa355688378352dd5f5,-3.5257193688974766,0.4042468077744325,0.30000000000000004
1,-10.404246807774433,-10.404246807774433,0.6,-9.4,1.0042468077744324,0.7,403,,controlled-e4-value-vs-improvement-v1:r=0.7:o=1.5|seed=403|response=0.7|optimization=1.5,b5e2d2ee646755d41b89,b5e2d2ee646755d41b89,-10.0,0.4042468077744325,0.6
2,-10.404246807774433,-10.404246807774433,0.6,-9.4,1.0042468077744324,0.7,403,,controlled-e4-value-vs-improvement-v1:r=0.7:o=1.5|seed=403|response=0.7|optimization=1.5,82a72f277524e669869f,82a72f277524e669869f,-10.0,0.4042468077744325,0.8999999999999998
3,-10.404246807774433,-10.404246807774433,0.6,-9.4,1.0042468077744324,0.7,403,,controlled-e4-value-vs-improvement-v1:r=0.7:o=1.5|seed=403|response=0.7|optimization=1.5,aa1ce833ec9a502eaa50,aa1ce833ec9a502eaa50,-10.0,0.4042468077744325,1.5
0,-3.931337720386747,-3.931337720386747,0.6,-2.928919637565433,1.0024180828213138,0.7,404,True,controlled-e4-value-vs-improvement-v1:r=0.7:o=1.5|seed=404|response=0.7|optimization=1.5,f79be2e7cedeeb549871,f79be2e7cedeeb549871,-3.528919637565433,0.40241808282131397,0.30000000000000004
1,-10.402418082821313,-10.402418082821313,0.6,-9.4,1.0024180828213138,0.7,404,,controlled-e4-value-vs-improvement-v1:r=0.7:o=1.5|seed=404|response=0.7|optimization=1.5,9efaf79050cd9eb7c924,9efaf79050cd9eb7c924,-10.0,0.40241808282131397,0.6
2,-10.402418082821313,-10.402418082821313,0.6,-9.4,1.0024180828213138,0.7,404,,controlled-e4-value-vs-improvement-v1:r=0.7:o=1.5|seed=404|response=0.7|optimization=1.5,1fbc02fcf9a1ff31f044,1fbc02fcf9a1ff31f044,-10.0,0.40241808282131397,0.8999999999999998
3,-10.402418082821313,-10.402418082821313,0.6,-9.4,1.0024180828213138,0.7,404,,controlled-e4-value-vs-improvement-v1:r=0.7:o=1.5|seed=404|response=0.7|optimization=1.5,1646b6534ff488154e40,1646b6534ff488154e40,-10.0,0.40241808282131397,1.5
0,-3.959902851518949,-3.959902851518949,0.6,-2.995571610207237,0.964331241311712,0.7,405,True,controlled-e4-value-vs-improvement-v1:r=0.7:o=1.5|seed=405|response=0.7|optimization=1.5,060dd067b2ed12740cde,060dd067b2ed12740cde,-3.5955716102072373,0.364331241311712,0.30000000000000004
1,-10.364331241311712,-10.364331241311712,0.6,-9.4,0.964331241311712,0.7,405,,controlled-e4-value-vs-improvement-v1:r=0.7:o=1.5|seed=405|response=0.7|optimization=1.5,376b965e9b73b75a4e2d,376b965e9b73b75a4e2d,-10.0,0.364331241311712,0.6
2,-10.364331241311712,-10.364331241311712,0.6,-9.4,0.964331241311712,0.7,405,,controlled-e4-value-vs-improvement-v1:r=0.7:o=1.5|seed=405|response=0.7|optimization=1.5,458329b75e97aa01e75f,458329b75e97aa01e75f,-10.0,0.364331241311712,0.8999999999999998
3,-10.364331241311712,-10.364331241311712,0.6,-9.4,0.964331241311712,0.7,405,,controlled-e4-value-vs-improvement-v1:r=0.7:o=1.5|seed=405|response=0.7|optimization=1.5,13627eb5a0bacd145e16,13627eb5a0bacd145e16,-10.0,0.364331241311712,1.5
2,-5.746189895178841,-5.746189895178841,0.6,-5.64694565207928,0.09924424309956104,0.9,401,True,controlled-e4-value-vs-improvement-v1:r=0.9:o=0.5|seed=401|response=0.9|optimization=0.5,d03c02610a5183652646,d03c02610a5183652646,-6.24694565207928,-0.5007557569004389,0.29999999999999993
3,-9.499244243099561,-9.499244243099561,0.6,-9.4,0.09924424309956104,0.9,401,,controlled-e4-value-vs-improvement-v1:r=0.9:o=0.5|seed=401|response=0.9|optimization=0.5,7f28eba14484a9e4fb55,7f28eba14484a9e4fb55,-10.0,-0.5007557569004389,0.5
0,-1.417126439737086,-1.417126439737086,0.6,-1.3707530772535121,0.04637336248357371,0.9,402,True,controlled-e4-value-vs-improvement-v1:r=0.9:o=0.5|seed=402|response=0.9|optimization=0.5,8f8b7c9bc70ade922622,8f8b7c9bc70ade922622,-1.9707530772535122,-0.5536266375164263,0.09999999999999998
1,-3.345740791617364,-3.345740791617364,0.6,-3.29936742913379,0.04637336248357371,0.9,402,,controlled-e4-value-vs-improvement-v1:r=0.9:o=0.5|seed=402|response=0.9|optimization=0.5,dc89543b7656f070532d,dc89543b7656f070532d,-3.89936742913379,-0.5536266375164263,0.20000000000000007
2,-5.7858430556408305,-5.7858430556408305,0.6,-5.7394696931572575,0.04637336248357371,0.9,402,,controlled-e4-value-vs-improvement-v1:r=0.9:o=0.5|seed=402|response=0.9|optimization=0.5,cfa4f6f7ed06febf45bc,cfa4f6f7ed06febf45bc,-6.339469693157257,-0.5536266375164263,0.29999999999999993
3,-9.446373362483573,-9.446373362483573,0.6,-9.4,0.04637336248357371,0.9,402,,controlled-e4-value-vs-improvement-v1:r=0.9:o=0.5|seed=402|response=0.9|optimization=0.5,126a37af80f0639aa63f,126a37af80f0639aa63f,-10.0,-0.5536266375164263,0.5
0,-1.394319372700234,-1.394319372700234,0.6,-1.2567177420692537,0.13760163063098035,0.9,403,True,controlled-e4-value-vs-improvement-v1:r=0.9:o=0.5|seed=403|response=0.9|optimization=0.5,55793ae16f96c183b430,55793ae16f96c183b430,-1.8567177420692538,-0.4623983693690196,0.09999999999999998
1,-3.30012665754366,-3.30012665754366,0.6,-3.1625250269126797,0.13760163063098035,0.9,403,,controlled-e4-value-vs-improvement-v1:r=0.9:o=0.5|seed=403|response=0.9|optimization=0.5,6d29b6a884eec67b7e4d,6d29b6a884eec67b7e4d,-3.7625250269126798,-0.4623983693690196,0.20000000000000007
2,-5.717421854530277,-5.717421854530277,0.6,-5.579820223899296,0.13760163063098035,0.9,403,,controlled-e4-value-vs-improvement-v1:r=0.9:o=0.5|seed=403|response=0.9|optimization=0.5,787fd3a222b91a757c2f,787fd3a222b91a757c2f,-6.179820223899296,-0.4623983693690196,0.29999999999999993
3,-9.53760163063098,-9.53760163063098,0.6,-9.4,0.13760163063098035,0.9,403,,controlled-e4-value-vs-improvement-v1:r=0.9:o=0.5|seed=403|response=0.9|optimization=0.5,a682feb4f74b4c9788b7,a682feb4f74b4c9788b7,-10.0,-0.4623983693690196,0.5
0,-1.3947765539385137,-1.3947765539385137,0.6,-1.2590036482606513,0.13577290567786238,0.9,404,True,controlled-e4-value-vs-improvement-v1:r=0.9:o=0.5|seed=404|response=0.9|optimization=0.5,3604f4b3b399d124fc45,3604f4b3b399d124fc45,-1.8590036482606513,-0.4642270943221376,0.09999999999999998
1,-3.301041020020219,-3.301041020020219,0.6,-3.1652681143423567,0.13577290567786238,0.9,404,,controlled-e4-value-vs-improvement-v1:r=0.9:o=0.5|seed=404|response=0.9|optimization=0.5,97124dc9d1332cf2c4a4,97124dc9d1332cf2c4a4,-3.7652681143423568,-0.4642270943221376,0.20000000000000007
2,-5.718793398245114,-5.718793398245114,0.6,-5.583020492567252,0.13577290567786238,0.9,404,,controlled-e4-value-vs-improvement-v1:r=0.9:o=0.5|seed=404|response=0.9|optimization=0.5,f4f56d2dfd557c0ea531,f4f56d2dfd557c0ea531,-6.183020492567252,-0.4642270943221376,0.29999999999999993
3,-9.535772905677863,-9.535772905677863,0.6,-9.4,0.13577290567786238,0.9,404,,controlled-e4-value-vs-improvement-v1:r=0.9:o=0.5|seed=404|response=0.9|optimization=0.5,055468ac7b7abcd83ce0,055468ac7b7abcd83ce0,-10.0,-0.4642270943221376,0.5
0,-1.4042982643159143,-1.4042982643159143,0.6,-1.306612200147654,0.09768606416826031,0.9,405,True,controlled-e4-value-vs-improvement-v1:r=0.9:o=0.5|seed=405|response=0.9|optimization=0.5,5d1098123b7ecba7251a,5d1098123b7ecba7251a,-1.906612200147654,-0.5023139358317397,0.09999999999999998
1,-3.32008444077502,-3.32008444077502,0.6,-3.2223983766067597,0.09768606416826031,0.9,405,,controlled-e4-value-vs-improvement-v1:r=0.9:o=0.5|seed=405|response=0.9|optimization=0.5,f3dfe037708534e54277,f3dfe037708534e54277,-3.8223983766067597,-0.5023139358317397,0.20000000000000007
2,-5.7473585293773155,-5.7473585293773155,0.6,-5.649672465209056,0.09768606416826031,0.9,405,,controlled-e4-value-vs-improvement-v1:r=0.9:o=0.5|seed=405|response=0.9|optimization=0.5,59d066f931c78240511c,59d066f931c78240511c,-6.249672465209056,-0.5023139358317397,0.29999999999999993
3,-9.49768606416826,-9.49768606416826,0.6,-9.4,0.09768606416826031,0.9,405,,controlled-e4-value-vs-improvement-v1:r=0.9:o=0.5|seed=405|response=0.9|optimization=0.5,48493596689cafa4e624,48493596689cafa4e624,-10.0,-0.5023139358317397,0.5
2,-9.499244243099561,-9.499244243099561,0.6,-9.4,0.09924424309956104,0.9,401,True,controlled-e4-value-vs-improvement-v1:r=0.9:o=1|seed=401|response=0.9|optimization=1.0,c9d9a0bd052f8e267ed8,c9d9a0bd052f8e267ed8,-10.0,-0.5007557569004389,0.6
3,-9.499244243099561,-9.499244243099561,0.6,-9.4,0.09924424309956104,0.9,401,,controlled-e4-value-vs-improvement-v1:r=0.9:o=1|seed=401|response=0.9|optimization=1.0,66071f0fc1b547e0c70d,66071f0fc1b547e0c70d,-10.0,-0.5007557569004389,0.9999999999999998
0,-3.345740791617364,-3.345740791617364,0.6,-3.29936742913379,0.04637336248357371,0.9,402,True,controlled-e4-value-vs-improvement-v1:r=0.9:o=1|seed=402|response=0.9|optimization=1.0,f7139d1bbe92572f8384,f7139d1bbe92572f8384,-3.89936742913379,-0.5536266375164263,0.20000000000000007
1,-8.73743323180749,-8.73743323180749,0.6,-8.691059869323917,0.04637336248357371,0.9,402,,controlled-e4-value-vs-improvement-v1:r=0.9:o=1|seed=402|response=0.9|optimization=1.0,482a8d626994f3819197,482a8d626994f3819197,-9.291059869323917,-0.5536266375164263,0.4
2,-9.446373362483573,-9.446373362483573,0.6,-9.4,0.04637336248357371,0.9,402,,controlled-e4-value-vs-improvement-v1:r=0.9:o=1|seed=402|response=0.9|optimization=1.0,482974c175af74079365,482974c175af74079365,-10.0,-0.5536266375164263,0.6
